start,end,mean,std,max,last,slope,label,lead_s,y_true,y_pred,y_proba
1780790401.0,1780791001.0,7.247078464106845,2.7008415146021885,17.0,8.0,-0.0005863741781995898,0,,0,0,0.02375464344337421
1781632321.0,1781632921.0,10.585,3.9420098511630672,24.0,10.0,-0.01343700954724875,0,,0,0,0.004843949103249652
1780876501.0,1780877101.0,10.135451505016722,3.216291209447507,20.0,8.0,0.0004902820213344674,0,,0,0,0.010355777590114523
1781351941.0,1781352541.0,5.105,2.358807961661992,14.0,4.0,-0.0007753077091880745,0,,0,0,0.03564873671902718
1781577181.0,1781577781.0,7.633333333333334,2.871507540570903,20.0,10.0,0.003951899866388519,0,,0,0,0.014336458897389374
1781551381.0,1781551981.0,3.73,1.9123545696339892,11.0,0.0,0.00023983399953888973,0,,0,0,0.05146545350301917
1781485801.0,1781486401.0,3.4033333333333333,1.8566965886278302,12.0,0.0,-0.00019766721574226656,0,,0,0,0.04220643458662702
1781223781.0,1781224381.0,8.173333333333334,2.9461764298078883,19.0,10.0,-0.002906841407892802,0,,0,0,0.017397646716649444
1780927561.0,1780928161.0,8.646666666666667,2.9560935182921546,23.0,12.0,-0.0001252225700626974,0,,0,0,0.00838217786787249
1780870321.0,1780870921.0,16.558333333333334,4.159318520569872,32.0,16.0,0.0015249209025580668,0,,0,0,0.0010349682915715896
1781394421.0,1781395021.0,3.585,1.8892966063238104,11.0,6.0,0.00038502884730235365,0,,0,0,0.08840071241940367
1780731241.0,1780731841.0,13.858333333333333,3.6680963121973167,26.0,14.0,0.0006896963602676537,0,,0,0,0.0038720255183121504
1781346241.0,1781346841.0,5.385,2.273787222528382,13.0,2.0,-0.00223936733157592,0,,0,0,0.03651415180369235
1781296801.0,1781297401.0,18.913333333333334,4.447376255226845,34.0,12.0,0.0006648351800977227,0,,0,0,0.00039508082856101886
1780786021.0,1780786621.0,12.831666666666667,4.359663277007628,26.0,16.0,0.012211006141683724,0,,0,0,0.004801166489978207
1780926721.0,1780927321.0,8.615,2.9314572599078885,19.0,6.0,-0.0005788627190631101,0,,0,0,0.011691500874883737
1781641501.0,1781642101.0,2.7716666666666665,1.7586539991962287,11.0,3.0,0.0003539176497712483,0,,0,0,0.07083800903290303
1780787281.0,1780787881.0,13.271666666666667,3.887312339164712,31.0,16.0,0.0019961999894444154,0,,0,0,0.0015455328579057114
1781347981.0,1781348581.0,4.283333333333333,2.0468810962589457,14.0,7.0,-0.00010477806882796803,0,,0,0,0.04933831602653941
1780764001.0,1780764601.0,30.116666666666667,5.948085593047752,46.0,36.0,0.005086791907755311,0,,0,0,0.00013878572216638794
1781271121.0,1781271721.0,3.908333333333333,1.933890006064346,11.0,6.0,0.0003689732471479061,0,,0,0,0.08696949511255361
1780917181.0,1780917781.0,14.146666666666667,4.12292237240636,31.0,23.0,-0.0002592784979958464,0,,0,0,0.002855489287073147
1780950841.0,1780951441.0,7.798333333333333,3.5101278071064907,19.0,10.0,0.010779391053864038,0,,0,0,0.01735272461888447
1781395201.0,1781395801.0,3.5626043405676127,1.879243595048393,12.0,5.0,0.00022974202927404639,0,,0,0,0.06575691032522539
1780804021.0,1780804621.0,8.198333333333334,3.186795237992063,22.0,9.0,0.006510490306917521,0,,0,0,0.00800799654110659
1780894381.0,1780894981.0,11.578333333333333,3.5143321635206246,22.0,19.0,0.004536262600729459,0,,0,0,0.017178086741646083
1781377801.0,1781378401.0,5.461666666666667,2.401776541553264,14.0,5.0,1.5694488040248743e-05,0,,0,0,0.03835293400280654
1781603041.0,1781603641.0,5.116666666666666,2.1322262752552525,12.0,3.0,-0.0002014450040138988,0,,0,0,0.05059022695774185
1780733281.0,1780733881.0,14.918333333333333,3.9147154714260166,30.0,11.0,0.00018513940316500194,0,,0,0,0.0011070338453670915
1780897801.0,1780898401.0,11.118333333333334,3.3602079135408007,21.0,6.0,-0.0006073072425201079,0,,0,0,0.006484173686075588
1780933681.0,1780934281.0,7.193333333333333,2.68625306990156,16.0,8.0,0.0007614465595737643,0,,0,0,0.029708650083689
1781454901.0,1781455501.0,3.635,1.842581974657663,9.0,6.0,0.00012419478942996893,0,,0,0,0.1322752526712225
1781539441.0,1781540041.0,6.4383333333333335,2.6228859211859663,17.0,9.0,0.0013466981852727287,0,,0,0,0.02719805432860637
1781102341.0,1781102941.0,5.16,2.322584767021432,13.0,1.0,-5.483348564857472e-05,0,,0,0,0.03360610588954402
1781276341.0,1781276941.0,8.621666666666666,2.970723349997812,18.0,12.0,-0.0012698090828030142,0,,0,0,0.025583758559581324
1781490901.0,1781491501.0,8.521666666666667,3.068039095071784,19.0,9.0,0.0017218103383620557,0,,0,0,0.015498823893922114
1781132101.0,1781132701.0,5.745,2.2927367198757618,13.0,4.0,-0.0009905860849613447,0,,0,0,0.04307582246957983
1781623621.0,1781624221.0,12.303333333333333,6.446031509558592,32.0,8.0,0.008076577990494407,0,,0,0,0.0005475797300463558
1781293441.0,1781294041.0,37.31666666666667,6.684289208451578,58.0,39.0,-0.012450645696238037,0,,0,0,8.267311094938409e-06
1780746181.0,1780746781.0,13.575,4.225049309376953,30.0,12.0,0.010124222567284919,0,,0,0,0.0012871603096406804
1781096161.0,1781096761.0,9.445,3.412278075811915,25.0,4.0,-0.005791488309689742,0,,0,0,0.002359338258887589
1781560021.0,1781560621.0,4.776666666666666,2.294222211459813,15.0,3.0,-0.001041169558804325,0,,0,0,0.0265763967888789
1780901461.0,1780902061.0,12.378333333333334,3.786625219843595,30.0,8.0,-0.006681213003369442,0,,0,0,0.0009490181796654336
1781292961.0,1781293561.0,41.623333333333335,6.52876626085579,70.0,42.0,-0.006231739532609801,0,,0,0,5.888355770648108e-07
1781441461.0,1781442061.0,14.551666666666666,7.416018511004106,42.0,30.0,0.034950569307136956,1,40.0,1,0,0.00039950436218287783
1781376601.0,1781377201.0,7.065,2.656584586770515,15.0,8.0,0.0012772535479265246,0,,0,0,0.03725252612404786
1781622841.0,1781623441.0,8.535,2.8859617114577247,17.0,9.0,-4.047233464537423e-05,0,,0,0,0.024314633366963514
1781570461.0,1781571061.0,20.085,9.88927575710173,49.0,28.0,0.03747396520545891,0,,0,0,4.665920224004326e-05
1781084401.0,1781085001.0,4.7316666666666665,2.227030284681573,13.0,3.0,0.00035136208711691115,0,,0,0,0.041370870547939496
1781056261.0,1781056861.0,6.676666666666667,2.6780818176863495,16.0,5.0,0.0018004494456929042,0,,0,0,0.023061966521406192
1781577781.0,1781578381.0,7.401666666666666,2.68768746116227,17.0,8.0,-0.001741754838207898,0,,0,0,0.02358720907859344
1780763161.0,1780763761.0,27.265,5.205584341198722,45.0,25.0,-0.002021311170308779,0,,0,0,7.230657754184392e-05
1781589181.0,1781589781.0,3.4516666666666667,1.9002624087799618,10.0,2.0,-0.0006878074661318517,0,,0,0,0.07711365366950632
1781574241.0,1781574841.0,8.933333333333334,3.1862552035614193,20.0,9.0,-0.0060412390034416796,0,,0,0,0.012092324105262937
1781267761.0,1781268361.0,3.1066666666666665,1.7239360648108606,9.0,1.0,-0.00032294534151483555,0,,0,0,0.08890016297249254
1781165281.0,1781165881.0,15.88,6.151606836158067,37.0,6.0,-0.024561512670868545,0,,0,0,0.00012327610350319635
1781506081.0,1781506681.0,4.691666666666666,2.124444371803811,12.0,5.0,0.0014810318917552554,0,,0,0,0.06182398092593936
1781155201.0,1781155801.0,7.3566666666666665,2.7789906241095688,16.0,7.0,-0.0009911694199150644,0,,0,0,0.026771303690667908
1781445421.0,1781446021.0,4.37,2.1771005182734826,12.0,6.0,0.0006730574251595078,0,,0,0,0.06849068134688378
1781104141.0,1781104741.0,7.583333333333333,2.672649538483405,19.0,16.0,0.0007965577682160196,0,,0,0,0.03163411158776033
1780775881.0,1780776481.0,11.258333333333333,3.398764072750891,22.0,12.0,-0.0012250311806421671,0,,0,0,0.009063929607420428
1781388061.0,1781388661.0,4.041666666666667,2.067993525672221,11.0,5.0,0.0021177558826552265,0,,0,0,0.0788257729870238
1781574841.0,1781575441.0,6.766666666666667,2.555821242227676,15.0,7.0,-0.0007652799035552865,0,,0,0,0.034598821574072285
1781256601.0,1781257201.0,4.523333333333333,2.2721771253335175,12.0,2.0,-0.0033980649946249828,0,,0,0,0.0472859548521563
1781198581.0,1781199181.0,7.383333333333334,3.062633217057215,18.0,5.0,-0.0076561879338553655,0,,0,0,0.014073160072960016
1781404921.0,1781405521.0,3.0966666666666667,1.7815692209086038,9.0,2.0,-0.0007781132725368717,0,,0,0,0.09679077105602488
1781357821.0,1781358421.0,39.185,7.021688424683434,66.0,34.0,-0.013017563937677607,0,,0,0,7.531716680362312e-07
1781304661.0,1781305261.0,14.971666666666666,3.87438561437667,28.0,16.0,-0.0007418631718421361,0,,0,0,0.002798359486859374
1781378821.0,1781379421.0,3.4566666666666666,1.819740518743141,10.0,2.0,-0.0011481143003174992,0,,0,0,0.07731373855534272
1781418961.0,1781419561.0,3.18,1.8459685804476738,10.0,6.0,0.002107894744152067,0,,0,0,0.11057760496472475
1781220361.0,1781220961.0,4.823333333333333,2.113162453659338,12.0,5.0,-0.0005766682685229691,0,,0,0,0.06146717825600125
1781058061.0,1781058661.0,6.763333333333334,2.6521668290077245,15.0,6.0,-0.0038047327909244266,0,,0,0,0.031442632293137776
1780757461.0,1780758061.0,168.74,19.655509829731376,221.0,145.0,-0.0875046319573111,0,,0,0,1.588182302958679e-20
1781464561.0,1781465161.0,3.075,1.6870215371081267,9.0,1.0,0.00012136144822624801,0,,0,0,0.08914254763756417
1780822141.0,1780822741.0,7.578333333333333,2.854913405964453,16.0,3.0,-0.002397034436206764,0,,0,0,0.018181964772321674
1781135281.0,1781135881.0,222.69166666666666,27.423528776500582,288.0,271.0,0.1287417187269965,0,,0,0,3.3824176876416136e-23
1781181481.0,1781182081.0,5.448333333333333,2.339657501050575,13.0,8.0,-0.00030991752754867883,0,,0,0,0.06262113284070359
1781167501.0,1781168101.0,8.34,3.028927202822808,17.0,9.0,-0.0015883377453826384,0,,0,0,0.02441773165527045
1781261161.0,1781261761.0,5.433333333333334,2.4519833242137317,15.0,7.0,0.003155508765302126,0,,0,0,0.0370410353866921
1781352061.0,1781352661.0,5.043333333333333,2.2244375069266886,14.0,5.0,-0.00012833368981580683,0,,0,0,0.03938746704920771
1780898941.0,1780899541.0,10.208333333333334,3.1328789564162154,21.0,8.0,0.0015380876057989206,0,,0,0,0.0082700242267361
1781184061.0,1781184661.0,5.675,2.4669904066831445,16.0,5.0,-0.0008843080119666981,0,,0,0,0.02441017052605695
1781188141.0,1781188741.0,4.526666666666666,2.0589533479146365,13.0,2.0,-0.0006988352745424297,0,,0,0,0.03835730512848565
1781230921.0,1781231521.0,22.231666666666666,10.06452502053072,56.0,38.0,0.04349414859485721,0,,0,0,2.2136636991257216e-05
1781583661.0,1781584261.0,3.535,1.90843085631451,11.0,3.0,-0.0016826435628987811,0,,0,0,0.06800050351794754
1781369461.0,1781370061.0,4.913333333333333,2.291830903205751,11.0,7.0,0.00036000100000277516,0,,0,0,0.0895020516975613
1781253841.0,1781254441.0,5.036666666666667,2.3576801215507492,14.0,5.0,0.0008769468804080017,0,,0,0,0.03920899990415565
1781586901.0,1781587501.0,5.366666666666666,2.5269656815151955,14.0,3.0,-0.004194956097100262,0,,0,0,0.031902015401637604
1781541301.0,1781541901.0,6.695,3.0765741228407504,19.0,6.0,0.0002952508201411679,0,,0,0,0.012786926485289056
1780778341.0,1780778941.0,11.665,3.39599396348109,23.0,9.0,0.0005759182664396264,0,,0,0,0.00533871455172313
1780841341.0,1780841941.0,17.903333333333332,4.730467442253696,45.0,15.0,-0.011554809874471866,0,,0,0,4.5318408443715504e-05
1780868401.0,1780869001.0,7.301666666666667,2.7118254409571096,16.0,8.0,-0.00038619551720977445,0,,0,0,0.02952474843881094
1781313481.0,1781314081.0,5.59,2.3941386760169094,15.0,3.0,-0.003725843682899119,0,,0,0,0.02544810189144436
1781064961.0,1781065561.0,11.466666666666667,3.6713606318215173,25.0,5.0,-0.009127192019977824,0,,0,0,0.002322684506977883
1781359081.0,1781359681.0,22.748333333333335,5.379745708571074,39.0,19.0,-0.011239503443065107,0,,0,0,0.0001977627633363584
1780777741.0,1780778341.0,10.821666666666667,3.234686572486154,29.0,17.0,6.536129267026166e-05,0,,0,0,0.0030951141214818263
1781357461.0,1781358061.0,45.74666666666667,8.364956000415598,74.0,46.0,-0.023321953672093543,0,,0,0,2.6438445352203794e-07
1781208661.0,1781209261.0,17.756666666666668,4.2036637459350725,34.0,14.0,0.0028234522873674542,0,,0,0,0.0005113352163783826
1781100541.0,1781101141.0,5.24,2.330035765104619,14.0,9.0,-0.0005337792604979476,0,,0,0,0.05591999200717759
1781448901.0,1781449501.0,5.093333333333334,2.2400793636734293,13.0,5.0,-0.0012921702560284901,0,,0,0,0.04876759574817762
1780961581.0,1780962181.0,9.19,3.2914890247424493,19.0,3.0,0.0020989502748618607,0,,0,0,0.00844343794067595
1780767481.0,1780768081.0,19.3,4.522536161639101,36.0,13.0,-0.001159392109422544,0,,0,0,0.00027025136168732863
1781165581.0,1781166181.0,11.811666666666667,3.4355296373177877,23.0,11.0,-0.004080705779738282,0,,0,0,0.006397565716115414
1781467621.0,1781468221.0,3.79,1.9354327681425672,11.0,6.0,-0.0010473917983105483,0,,0,0,0.08743662993908764
1780720861.0,1780721461.0,27.553333333333335,5.191707062443164,44.0,24.0,0.00016877824660621601,0,,0,0,8.129596055238133e-05
1781359561.0,1781360161.0,19.608333333333334,4.580203476799791,34.0,23.0,-0.0024263678510218238,0,,0,0,0.0010837773672414323
1781375941.0,1781376541.0,3.775,2.011891730022601,10.0,7.0,0.003277036880658,0,,0,0,0.11654744695533933
1780762081.0,1780762681.0,33.3,6.455230437405004,54.0,36.0,-0.011304698068605784,0,,0,0,1.8954933319687362e-05
1781439841.0,1781440441.0,18.10333333333333,4.277770707064863,30.0,18.0,0.0014804485568015403,1,1660.0,1,0,0.001814126966774437
1780941181.0,1780941781.0,9.091666666666667,3.033688166059407,21.0,15.0,-0.0006794185539404287,0,,0,0,0.016970954626916203
1780820341.0,1780820941.0,48.26166666666666,17.157793094943443,87.0,38.0,0.07156000433334535,0,,0,0,4.092463912649568e-09
1781577541.0,1781578141.0,7.876666666666667,2.769739257683935,20.0,6.0,-0.00280850780141057,0,,0,0,0.00975150457401609
1780780441.0,1780781041.0,26.528333333333332,6.203428935319204,51.0,25.0,0.01911719199220001,0,,0,0,1.8555989995813132e-05
1780741141.0,1780741741.0,11.005,3.4460085606393958,22.0,10.0,-0.005203097786382743,0,,0,0,0.007582490671917851
1781526541.0,1781527141.0,10.151666666666667,3.1297492799832316,22.0,10.0,-0.003148203189453301,0,,0,0,0.008005890652910054
1780808521.0,1780809121.0,16.161666666666665,4.100267945174098,31.0,23.0,0.007411826143961504,0,,0,0,0.0025842568399958646
1780787401.0,1780788001.0,13.453333333333333,3.887735702036455,31.0,11.0,0.0031832310645307305,0,,0,0,0.0009509681351096639
1780836181.0,1780836781.0,6.765,2.600597687712064,16.0,4.0,0.00277247992355534,0,,0,0,0.020976679669876045
1781391721.0,1781392321.0,4.441666666666666,2.175606556546677,11.0,5.0,-0.0009292525812571743,0,,0,0,0.07709153677002659
1781396281.0,1781396881.0,3.8033333333333332,2.0399319160751963,11.0,9.0,0.003985899960833225,0,,0,0,0.11267488683229532
1780918081.0,1780918681.0,17.051666666666666,4.0400904142798035,37.0,25.0,0.0055381542726507535,0,,0,0,0.0007715295747504163
1781438101.0,1781438701.0,7.651666666666666,3.172327834396831,18.0,6.0,-0.008576107155853203,0,,0,0,0.015194692222292965
1781429701.0,1781430301.0,3.61,1.9238589691901362,10.0,4.0,-0.0010394473317981465,0,,0,0,0.0911059912302982
1781156821.0,1781157421.0,6.6433333333333335,2.5224569151699874,18.0,7.0,0.002195061652949042,0,,0,0,0.017970871578742092
1781651221.0,1781651821.0,2.57,1.6098964770029986,10.0,1.0,0.0003606676685213038,0,,0,0,0.07429909536823298
1781152981.0,1781153581.0,10.128333333333334,3.2662716597912604,21.0,10.0,-0.0031224808957802637,0,,0,0,0.009981144627378445
1780894681.0,1780895281.0,18.64666666666667,13.299441926470282,78.0,74.0,0.05339031497309715,0,,0,0,4.980694103437116e-06
1780895521.0,1780896121.0,49.458333333333336,36.565078019273464,163.0,14.0,-0.18850232917313658,0,,0,0,6.225123329232981e-18
1781375401.0,1781376001.0,3.808333333333333,1.874814805668964,10.0,1.0,-0.0013005869460748526,0,,0,0,0.06948992859387311
1781155801.0,1781156401.0,6.2283333333333335,2.47511559774937,14.0,3.0,0.000512640312889759,0,,0,0,0.030654030542768412
1781211601.0,1781212201.0,7.976666666666667,2.8324528043533026,19.0,5.0,-0.003907455298486949,0,,0,0,0.011021544557718106
1780738501.0,1780739101.0,8.886666666666667,2.9264008990946917,19.0,5.0,0.0003874455206820011,0,,0,0,0.010498448232378903
1781438581.0,1781439181.0,5.743333333333333,2.418840401698485,18.0,4.0,-0.00013150036527879264,0,,0,0,0.0142292820339185
1781189221.0,1781189821.0,5.3133333333333335,2.533473680322906,18.0,5.0,0.0049188469967972066,0,,0,0,0.015898430137614657
1781216761.0,1781217361.0,21.663333333333334,5.534436636992864,45.0,20.0,-0.015867877410770576,0,,0,0,5.866965581431883e-05
1781552581.0,1781553181.0,4.2283333333333335,2.1078102117811484,12.0,6.0,0.0013214203372787165,0,,0,0,0.06911401746069969
1781166421.0,1781167021.0,191.97,135.89766652399393,507.0,41.0,-0.7423789510526418,0,,0,0,2.1412520602445368e-55
1781373781.0,1781374381.0,6.595,2.945783710095951,19.0,1.0,-0.007279603554454326,0,,0,0,0.008053112461871422
1781567701.0,1781568301.0,15.936454849498327,4.790875050862645,36.0,24.0,0.014177541428633384,0,,0,0,0.000903881871909012
1781470441.0,1781471041.0,3.3633333333333333,1.8693997848388544,10.0,3.0,-0.0013362814896708036,0,,0,0,0.08461725635500374
1781143681.0,1781144281.0,34.068333333333335,5.801177801868246,52.0,35.0,-0.007906160850446863,0,,0,0,2.673706945825642e-05
1781133301.0,1781133901.0,7.3566666666666665,2.9056477571944073,18.0,8.0,0.004196733879816341,0,,0,0,0.01878497623489095
1781416561.0,1781417161.0,3.0616666666666665,1.7081756024744321,9.0,3.0,-0.00012819480054111084,0,,0,0,0.10588920614443897
1781455321.0,1781455921.0,3.495,1.7663450965199299,9.0,1.0,-0.00048819580054389135,0,,0,0,0.08720870176362457
1780720141.0,1780720741.0,21.628333333333334,5.1942465500034,40.0,17.0,0.010377723271453528,0,,0,0,0.00013878286670563863
1780741741.0,1780742341.0,10.25,3.1022841047632417,21.0,12.0,0.0022162839341220504,0,,0,0,0.012056279941226551
1780888861.0,1780889461.0,39.99166666666667,10.579457951878044,77.0,29.0,-0.049031163975455525,0,,0,0,3.2451823877347295e-08
1780911961.0,1780912561.0,7.398333333333333,2.8017251629824234,17.0,7.0,0.00027925077569661673,0,,0,0,0.02139921625688103
1781175661.0,1781176261.0,6.546666666666667,2.521472233085707,15.0,7.0,0.0006682240784002112,0,,0,0,0.035012915132752336
1781595901.0,1781596501.0,4.431666666666667,2.3213495835157807,13.0,5.0,0.005673654649040696,0,,0,0,0.050181228929433594
1781213581.0,1781214181.0,20.393333333333334,7.037183780146399,40.0,25.0,0.026374184372734383,0,,0,0,0.00029530725128196607
1781630641.0,1781631241.0,4.86,2.180305788951021,13.0,6.0,-0.0013038925108125262,0,,0,0,0.05409971016158257
1781122441.0,1781123041.0,4.416666666666667,2.1267476473610016,11.0,7.0,-0.0004275011875033014,0,,0,0,0.09207328349479017
1781419741.0,1781420341.0,3.745,2.0428676739655294,13.0,2.0,-0.003534370928808135,0,,0,0,0.03985139476822908
1781051221.0,1781051821.0,5.791666666666667,2.4701411340695136,14.0,5.0,-0.0006134183706065934,0,,0,0,0.03765362837592749
1781578741.0,1781579341.0,5.328333333333333,2.347451928273624,12.0,7.0,-0.0014428095633598963,0,,0,0,0.07114954140254115
1780830781.0,1780831381.0,9.515,3.0110532487265425,18.0,8.0,-0.0008993080536334792,0,,0,0,0.016825974481576952
1781298601.0,1781299201.0,16.46,4.248340852615289,36.0,13.0,-0.003333231481198541,0,,0,0,0.0003148173553435233
1781419381.0,1781419981.0,4.525,2.242626808008858,13.0,8.0,0.0015179208831135659,0,,0,0,0.06561749364313404
1781610361.0,1781610961.0,8.545,3.096983747670196,22.0,6.0,0.004436206767241015,0,,0,0,0.005943454638712844
1780896961.0,1780897561.0,11.673333333333334,3.5080795632685158,23.0,11.0,0.0025730627029519394,0,,0,0,0.00642417169099103
1780932841.0,1780933441.0,7.653333333333333,2.965325539558103,19.0,6.0,0.004359178775496597,0,,0,0,0.012245903111589707
1781304721.0,1781305321.0,14.905,3.833532965816259,28.0,19.0,0.0003594176650490675,0,,0,0,0.003740628542458114
1781533621.0,1781534221.0,7.743333333333333,2.83856575677851,18.0,10.0,-0.0005217236714546436,0,,0,0,0.022276183597444318
1780840681.0,1780841281.0,44.46666666666667,12.436192700697784,85.0,18.0,-0.059323331453698516,0,,0,0,1.3814438602452917e-09
1781065801.0,1781066401.0,5.85,2.4921543558402104,14.0,9.0,-0.0034762318784218892,0,,0,0,0.05401286220399801
1780704781.0,1780705381.0,12.893333333333333,3.551331518677967,26.0,13.0,0.0004312234200650708,0,,0,0,0.0037109653448931528
1781588281.0,1781588881.0,4.193333333333333,2.1945285497244176,12.0,3.0,0.00334862041283448,0,,0,0,0.05274033211561912
1780795501.0,1780796101.0,7.15,2.6647388865202783,15.0,6.0,-0.0013734482595784913,0,,0,0,0.03084381522823726
1780845901.0,1780846501.0,8.766666666666667,3.1212533095252333,19.0,15.0,-0.0015841710671418512,0,,0,0,0.026775693958894235
1781068741.0,1781069341.0,9.773333333333333,3.318928876744557,19.0,9.0,-0.003198953330425915,0,,0,0,0.014434332944591944
1781480101.0,1781480701.0,3.465,1.9136635893838116,10.0,6.0,-0.0002754729874249693,0,,0,0,0.10893127019387708
1781437381.0,1781437981.0,6.65,2.7338922192849275,18.0,12.0,0.002676896324712004,0,,0,0,0.028412234335185135
1780726441.0,1780727041.0,11.095,3.350021144211879,22.0,13.0,-0.00038297328603691154,0,,0,0,0.010061878769386357
1781527861.0,1781528461.0,10.84,3.520568135968966,24.0,15.0,0.0009493359703776882,0,,0,0,0.0078077154080803965
1781178481.0,1781179081.0,9.273333333333333,3.110512640850201,19.0,8.0,-0.0040750113194759,0,,0,0,0.013572202276388112
1780735501.0,1780736101.0,12.183333333333334,3.46454261852204,25.0,16.0,-0.005218125605904464,0,,0,0,0.006425213559952808
1781353321.0,1781353921.0,7.025,2.6053230765748294,15.0,5.0,-0.0015034208428356861,0,,0,0,0.02834926839149453
1781634541.0,1781635141.0,4.763333333333334,2.2137424320718875,14.0,3.0,0.00035516765324348424,0,,0,0,0.03322897537965849
1781203561.0,1781204161.0,6.411666666666667,2.695464812524095,15.0,5.0,-0.004736429823416183,0,,0,0,0.029110999735193425
1781425801.0,1781426401.0,3.5433333333333334,1.89950578367696,11.0,2.0,-0.001415726154794871,1,884.0,1,0,0.06219193439588061
1780919461.0,1780920061.0,13.026666666666667,3.5509560527960478,24.0,13.0,-0.003131008697246402,0,,0,0,0.005786922760882742
1781471821.0,1781472421.0,3.0733333333333333,1.8031330757569972,11.0,6.0,0.0015289486915241433,0,,0,0,0.09075798205447197
1781279701.0,1781280301.0,9.463333333333333,2.964566672476022,20.0,11.0,0.0022184506068072484,0,,0,0,0.01433949489476713
1780881481.0,1780882081.0,9.375,2.8978799722095694,18.0,10.0,0.0024929235914544164,0,,0,0,0.020518443925667387
1781514361.0,1781514961.0,15.956666666666667,4.205328630308086,29.0,10.0,-0.009175747710410322,0,,0,0,0.0011848936343858646
1780735741.0,1780736341.0,11.11,3.254929594732683,23.0,9.0,-0.003955122097561382,0,,0,0,0.005517717128413517
1780926841.0,1780927441.0,8.5,2.9068883707497264,19.0,8.0,-0.00039377887160797775,0,,0,0,0.014208712085091309
1781073781.0,1781074381.0,7.626666666666667,2.937792065858682,20.0,8.0,0.0053417926160906,0,,0,0,0.011849590287684706
1781373121.0,1781373721.0,7.3116666666666665,3.030049046174372,20.0,7.0,0.006004766679907448,0,,0,0,0.010914478879686324
1780787641.0,1780788241.0,13.83,3.8825807568334407,31.0,17.0,-0.0002577784938291452,0,,0,0,0.0016534997922910814
1781404801.0,1781405401.0,3.1066666666666665,1.76973318767422,9.0,3.0,-0.00020116722546451767,0,,0,0,0.10545516793186038
1781475721.0,1781476321.0,2.8983333333333334,1.716002298625759,9.0,6.0,0.0006250295139708697,0,,0,0,0.1371367560126094
1781383441.0,1781384041.0,4.665,2.3620841785733773,14.0,3.0,-0.004675262986841625,0,,0,0,0.03320612649297437
1781439901.0,1781440501.0,18.281666666666666,4.351895819320841,30.0,16.0,0.003779982722174212,1,1600.0,1,0,0.0014819216670057876
1781642161.0,1781642761.0,2.7683333333333335,1.6994108456233363,9.0,1.0,-0.00031641754560429475,0,,0,0,0.09035911031817208
1781127721.0,1781128321.0,4.253333333333333,2.0188665687019096,11.0,2.0,0.0009027247297909111,0,,0,0,0.05989376000036823
1781373361.0,1781373961.0,8.191666666666666,2.969556177089245,20.0,9.0,-0.000278417440048437,0,,0,0,0.012646719832937756
1781183641.0,1781184241.0,5.625,2.3574792328530347,14.0,6.0,0.00014436151211530787,0,,0,0,0.04177072595342386
1781072041.0,1781072641.0,6.618333333333333,2.593452760746226,17.0,5.0,0.0027364798235550622,0,,0,0,0.01858516511672302
1780806721.0,1780807321.0,20.426666666666666,4.8119250017245925,39.0,22.0,-0.009067525187569977,0,,0,0,0.00030220701344397155
1781633221.0,1781633821.0,5.135,2.6608472961320673,16.0,3.0,-0.006500323612010043,0,,0,0,0.02064932937722361
1780761301.0,1780761901.0,42.32333333333333,6.619324403257145,63.0,45.0,-0.0057433492870813015,0,,0,0,3.6835249832751752e-06
1781190361.0,1781190961.0,5.391666666666667,2.420385070373904,15.0,3.0,-0.002782868841302343,0,,0,0,0.025670734142865904
1780911181.0,1780911781.0,8.731666666666667,2.9742781570585417,20.0,15.0,0.0009642526784796565,0,,0,0,0.0216192895079938
1781380201.0,1781380801.0,3.805,1.9468714218800718,10.0,3.0,-5.277792438346591e-07,0,,0,0,0.08269569871059541
1781602021.0,1781602621.0,4.045,2.0123721491480313,10.0,2.0,0.0006631407309464755,0,,0,0,0.07472979721801462
1781321161.0,1781321761.0,4.381666666666667,2.1045974806493417,13.0,2.0,-0.0014606985019402804,0,,0,0,0.038561788029609995
1780828261.0,1780828861.0,10.978333333333333,3.207470013716245,23.0,9.0,-0.00164725457570715,0,,0,0,0.005564001041483707
1781631721.0,1781632321.0,4.966666666666667,3.148368184031566,20.0,13.0,0.008510968086022457,0,,0,0,0.02143286018672681
1781415601.0,1781416201.0,3.1133333333333333,1.698182034477524,9.0,2.0,-0.00017177825493959825,0,,0,0,0.09699492318397797
1780713481.0,1780714081.0,13.035,3.5581514395352354,27.0,15.0,-0.004222428395634419,0,,0,0,0.0035551910380365237
1781210161.0,1781210761.0,10.876666666666667,3.839026207545635,25.0,8.0,-0.010067305742515962,0,,0,0,0.003162432646498887
1781351101.0,1781351701.0,5.868333333333333,2.4057564068061605,15.0,8.0,-0.0020255334042594635,0,,0,0,0.039825883780166854
1780725121.0,1780725721.0,14.591666666666667,4.0081081017801345,28.0,16.0,-0.0030070361306559204,0,,0,0,0.002837573430510244
1781154541.0,1781155141.0,7.523333333333333,2.7807892564681866,17.0,9.0,-0.0025398959441553935,0,,0,0,0.025645969259140467
1781164021.0,1781164621.0,12.17,3.442058492627147,26.0,4.0,-0.002423506731963149,0,,0,0,0.0016403874092807017
1781342221.0,1781342821.0,5.63,2.4158711334285474,14.0,3.0,-0.0028477856882935843,0,,0,0,0.03162611808948438
